,PronosticosOilVol,PronosticosGasVol,PronosticosWaterVol,PronosticosWaterCut
2019-12-18,8.387366782243477,2285.333328207046,41.860242894724855,75.09353747523417
2019-12-19,8.37254678672661,2281.59700626206,41.860242894724855,75.09353747523417
2019-12-20,8.357726791209744,2277.8606843170737,41.860242894724855,75.09353747523417
2019-12-21,8.342906795692878,2274.1243623720875,41.860242894724855,75.09353747523417
2019-12-22,8.328086800176012,2270.3880404271013,41.860242894724855,75.09353747523417
2019-12-23,8.313266804659145,2266.651718482115,41.860242894724855,75.09353747523417
2019-12-24,8.298446809142279,2262.915396537129,41.860242894724855,75.09353747523417
2019-12-25,8.283626813625412,2259.1790745921426,41.860242894724855,75.09353747523417
2019-12-26,8.268806818108546,2255.4427526471563,41.860242894724855,75.09353747523417
2019-12-27,8.25398682259168,2251.70643070217,41.860242894724855,75.09353747523417
2019-12-28,8.239166827074813,2247.970108757184,41.860242894724855,75.09353747523417
2019-12-29,8.224346831557947,2244.2337868121976,41.860242894724855,75.09353747523417
2019-12-30,8.20952683604108,2240.4974648672114,41.860242894724855,75.09353747523417
2019-12-31,8.194706840524214,2236.761142922225,41.860242894724855,75.09353747523417
2020-01-01,8.179886845007347,2233.024820977239,41.860242894724855,75.09353747523417
2020-01-02,8.165066849490481,2229.2884990322527,41.860242894724855,75.09353747523417
2020-01-03,8.150246853973615,2225.5521770872665,41.860242894724855,75.09353747523417
2020-01-04,8.135426858456748,2221.8158551422803,41.860242894724855,75.09353747523417
2020-01-05,8.120606862939882,2218.079533197294,41.860242894724855,75.09353747523417
2020-01-06,8.105786867423015,2214.343211252308,41.860242894724855,75.09353747523417
2020-01-07,8.090966871906149,2210.6068893073216,41.860242894724855,75.09353747523417
2020-01-08,8.076146876389283,2206.8705673623354,41.860242894724855,75.09353747523417
2020-01-09,8.061326880872416,2203.134245417349,41.860242894724855,75.09353747523417
2020-01-10,8.04650688535555,2199.397923472363,41.860242894724855,75.09353747523417
2020-01-11,8.031686889838683,2195.6616015273767,41.860242894724855,75.09353747523417
2020-01-12,8.016866894321817,2191.9252795823904,41.860242894724855,75.09353747523417
2020-01-13,8.00204689880495,2188.188957637404,41.860242894724855,75.09353747523417
2020-01-14,7.987226903288084,2184.452635692418,41.860242894724855,75.09353747523417
2020-01-15,7.972406907771218,2180.7163137474317,41.860242894724855,75.09353747523417
2020-01-16,7.957586912254351,2176.9799918024455,41.860242894724855,75.09353747523417
2020-01-17,7.942766916737485,2173.2436698574593,41.860242894724855,75.09353747523417
2020-01-18,7.927946921220618,2169.507347912473,41.860242894724855,75.09353747523417
2020-01-19,7.913126925703752,2165.771025967487,41.860242894724855,75.09353747523417
2020-01-20,7.898306930186886,2162.0347040225006,41.860242894724855,75.09353747523417
2020-01-21,7.883486934670019,2158.2983820775144,41.860242894724855,75.09353747523417
2020-01-22,7.868666939153153,2154.562060132528,41.860242894724855,75.09353747523417
2020-01-23,7.853846943636286,2150.825738187542,41.860242894724855,75.09353747523417
2020-01-24,7.83902694811942,2147.0894162425557,41.860242894724855,75.09353747523417
2020-01-25,7.8242069526025535,2143.3530942975694,41.860242894724855,75.09353747523417
2020-01-26,7.809386957085687,2139.616772352583,41.860242894724855,75.09353747523417
2020-01-27,7.794566961568821,2135.880450407597,41.860242894724855,75.09353747523417
2020-01-28,7.779746966051954,2132.1441284626108,41.860242894724855,75.09353747523417
2020-01-29,7.764926970535088,2128.4078065176245,41.860242894724855,75.09353747523417
2020-01-30,7.750106975018221,2124.6714845726383,41.860242894724855,75.09353747523417
2020-01-31,7.735286979501355,2120.935162627652,41.860242894724855,75.09353747523417
2020-02-01,7.720466983984489,2117.198840682666,41.860242894724855,75.09353747523417
2020-02-02,7.705646988467622,2113.4625187376796,41.860242894724855,75.09353747523417
2020-02-03,7.690826992950756,2109.7261967926934,41.860242894724855,75.09353747523417
2020-02-04,7.676006997433889,2105.989874847707,41.860242894724855,75.09353747523417
2020-02-05,7.661187001917023,2102.253552902721,41.860242894724855,75.09353747523417
2020-02-06,7.6463670064001565,2098.5172309577347,41.860242894724855,75.09353747523417
2020-02-07,7.63154701088329,2094.7809090127485,41.860242894724855,75.09353747523417
2020-02-08,7.616727015366424,2091.044587067762,41.860242894724855,75.09353747523417
2020-02-09,7.601907019849557,2087.308265122776,41.860242894724855,75.09353747523417
2020-02-10,7.587087024332691,2083.5719431777898,41.860242894724855,75.09353747523417
2020-02-11,7.5722670288158245,2079.8356212328035,41.860242894724855,75.09353747523417
2020-02-12,7.557447033298958,2076.0992992878173,41.860242894724855,75.09353747523417
2020-02-13,7.542627037782092,2072.362977342831,41.860242894724855,75.09353747523417
2020-02-14,7.527807042265225,2068.626655397845,41.860242894724855,75.09353747523417
2020-02-15,7.512987046748359,2064.8903334528586,41.860242894724855,75.09353747523417
2020-02-16,7.498167051231492,2061.1540115078724,41.860242894724855,75.09353747523417
2020-02-17,7.483347055714626,2057.417689562886,41.860242894724855,75.09353747523417
2020-02-18,7.46852706019776,2053.6813676179,41.860242894724855,75.09353747523417
2020-02-19,7.453707064680893,2049.9450456729137,41.860242894724855,75.09353747523417
2020-02-20,7.438887069164027,2046.2087237279275,41.860242894724855,75.09353747523417
2020-02-21,7.42406707364716,2042.4724017829412,41.860242894724855,75.09353747523417
2020-02-22,7.409247078130294,2038.736079837955,41.860242894724855,75.09353747523417
2020-02-23,7.3944270826134275,2034.9997578929688,41.860242894724855,75.09353747523417
2020-02-24,7.379607087096561,2031.2634359479825,41.860242894724855,75.09353747523417
2020-02-25,7.364787091579695,2027.5271140029963,41.860242894724855,75.09353747523417
2020-02-26,7.349967096062828,2023.79079205801,41.860242894724855,75.09353747523417
2020-02-27,7.335147100545962,2020.0544701130239,41.860242894724855,75.09353747523417
2020-02-28,7.3203271050290954,2016.3181481680376,41.860242894724855,75.09353747523417
2020-02-29,7.305507109512229,2012.5818262230514,41.860242894724855,75.09353747523417
2020-03-01,7.290687113995363,2008.8455042780652,41.860242894724855,75.09353747523417
2020-03-02,7.275867118478496,2005.109182333079,41.860242894724855,75.09353747523417
2020-03-03,7.26104712296163,2001.3728603880927,41.860242894724855,75.09353747523417
2020-03-04,7.246227127444763,1997.6365384431065,41.860242894724855,75.09353747523417
2020-03-05,7.231407131927897,1993.9002164981202,41.860242894724855,75.09353747523417
2020-03-06,7.216587136411031,1990.163894553134,41.860242894724855,75.09353747523417
2020-03-07,7.201767140894164,1986.4275726081478,41.860242894724855,75.09353747523417
2020-03-08,7.186947145377298,1982.6912506631616,41.860242894724855,75.09353747523417
2020-03-09,7.172127149860431,1978.9549287181753,41.860242894724855,75.09353747523417
2020-03-10,7.157307154343565,1975.218606773189,41.860242894724855,75.09353747523417
2020-03-11,7.1424871588266985,1971.4822848282029,41.860242894724855,75.09353747523417
2020-03-12,7.127667163309832,1967.7459628832166,41.860242894724855,75.09353747523417
2020-03-13,7.112847167792966,1964.0096409382304,41.860242894724855,75.09353747523417
2020-03-14,7.098027172276099,1960.2733189932442,41.860242894724855,75.09353747523417
2020-03-15,7.083207176759233,1956.536997048258,41.860242894724855,75.09353747523417
2020-03-16,7.068387181242366,1952.8006751032717,41.860242894724855,75.09353747523417
2020-03-17,7.0535671857255,1949.0643531582855,41.860242894724855,75.09353747523417
2020-03-18,7.038747190208634,1945.3280312132993,41.860242894724855,75.09353747523417
2020-03-19,7.023927194691767,1941.591709268313,41.860242894724855,75.09353747523417
2020-03-20,7.009107199174901,1937.8553873233268,41.860242894724855,75.09353747523417
2020-03-21,6.994287203658034,1934.1190653783406,41.860242894724855,75.09353747523417
2020-03-22,6.979467208141168,1930.3827434333543,41.860242894724855,75.09353747523417
2020-03-23,6.9646472126243015,1926.646421488368,41.860242894724855,75.09353747523417
2020-03-24,6.949827217107435,1922.9100995433819,41.860242894724855,75.09353747523417
2020-03-25,6.935007221590569,1919.1737775983956,41.860242894724855,75.09353747523417
2020-03-26,6.920187226073702,1915.4374556534094,41.860242894724855,75.09353747523417
2020-03-27,6.905367230556836,1911.7011337084232,41.860242894724855,75.09353747523417
2020-03-28,6.8905472350399695,1907.964811763437,41.860242894724855,75.09353747523417
2020-03-29,6.875727239523103,1904.2284898184507,41.860242894724855,75.09353747523417
2020-03-30,6.860907244006237,1900.4921678734645,41.860242894724855,75.09353747523417
2020-03-31,6.84608724848937,1896.7558459284783,41.860242894724855,75.09353747523417
2020-04-01,6.831267252972504,1893.019523983492,41.860242894724855,75.09353747523417
2020-04-02,6.816447257455637,1889.2832020385058,41.860242894724855,75.09353747523417
2020-04-03,6.801627261938771,1885.5468800935196,41.860242894724855,75.09353747523417
2020-04-04,6.786807266421905,1881.8105581485333,41.860242894724855,75.09353747523417
2020-04-05,6.771987270905038,1878.0742362035471,41.860242894724855,75.09353747523417
2020-04-06,6.757167275388172,1874.3379142585609,41.860242894724855,75.09353747523417
2020-04-07,6.742347279871305,1870.6015923135747,41.860242894724855,75.09353747523417
2020-04-08,6.727527284354439,1866.8652703685884,41.860242894724855,75.09353747523417
2020-04-09,6.7127072888375725,1863.1289484236022,41.860242894724855,75.09353747523417
2020-04-10,6.697887293320706,1859.392626478616,41.860242894724855,75.09353747523417
2020-04-11,6.68306729780384,1855.6563045336297,41.860242894724855,75.09353747523417
2020-04-12,6.668247302286973,1851.9199825886435,41.860242894724855,75.09353747523417
2020-04-13,6.653427306770107,1848.1836606436573,41.860242894724855,75.09353747523417
2020-04-14,6.63860731125324,1844.447338698671,41.860242894724855,75.09353747523417
2020-04-15,6.623787315736374,1840.7110167536848,41.860242894724855,75.09353747523417
2020-04-16,6.608967320219508,1836.9746948086986,41.860242894724855,75.09353747523417
2020-04-17,6.594147324702641,1833.2383728637124,41.860242894724855,75.09353747523417
2020-04-18,6.579327329185775,1829.5020509187261,41.860242894724855,75.09353747523417
2020-04-19,6.564507333668908,1825.76572897374,41.860242894724855,75.09353747523417
2020-04-20,6.549687338152042,1822.0294070287537,41.860242894724855,75.09353747523417
2020-04-21,6.5348673426351755,1818.2930850837674,41.860242894724855,75.09353747523417
2020-04-22,6.520047347118309,1814.5567631387812,41.860242894724855,75.09353747523417
2020-04-23,6.505227351601443,1810.820441193795,41.860242894724855,75.09353747523417
2020-04-24,6.490407356084576,1807.0841192488087,41.860242894724855,75.09353747523417
2020-04-25,6.47558736056771,1803.3477973038225,41.860242894724855,75.09353747523417
2020-04-26,6.4607673650508435,1799.6114753588363,41.860242894724855,75.09353747523417
2020-04-27,6.445947369533977,1795.87515341385,41.860242894724855,75.09353747523417
2020-04-28,6.431127374017111,1792.1388314688638,41.860242894724855,75.09353747523417
2020-04-29,6.416307378500244,1788.4025095238776,41.860242894724855,75.09353747523417
2020-04-30,6.401487382983378,1784.6661875788914,41.860242894724855,75.09353747523417
2020-05-01,6.386667387466511,1780.9298656339051,41.860242894724855,75.09353747523417
2020-05-02,6.371847391949645,1777.193543688919,41.860242894724855,75.09353747523417
2020-05-03,6.357027396432779,1773.4572217439327,41.860242894724855,75.09353747523417
2020-05-04,6.342207400915912,1769.7208997989464,41.860242894724855,75.09353747523417
2020-05-05,6.327387405399046,1765.9845778539602,41.860242894724855,75.09353747523417
2020-05-06,6.312567409882179,1762.248255908974,41.860242894724855,75.09353747523417
2020-05-07,6.297747414365313,1758.5119339639878,41.860242894724855,75.09353747523417
2020-05-08,6.2829274188484465,1754.7756120190015,41.860242894724855,75.09353747523417
2020-05-09,6.26810742333158,1751.0392900740153,41.860242894724855,75.09353747523417
2020-05-10,6.253287427814714,1747.302968129029,41.860242894724855,75.09353747523417
2020-05-11,6.238467432297847,1743.5666461840428,41.860242894724855,75.09353747523417
2020-05-12,6.223647436780981,1739.8303242390566,41.860242894724855,75.09353747523417
2020-05-13,6.2088274412641145,1736.0940022940704,41.860242894724855,75.09353747523417
2020-05-14,6.194007445747248,1732.3576803490841,41.860242894724855,75.09353747523417
2020-05-15,6.179187450230382,1728.621358404098,41.860242894724855,75.09353747523417
2020-05-16,6.164367454713515,1724.8850364591117,41.860242894724855,75.09353747523417
2020-05-17,6.149547459196649,1721.1487145141255,41.860242894724855,75.09353747523417
2020-05-18,6.134727463679782,1717.4123925691392,41.860242894724855,75.09353747523417
2020-05-19,6.119907468162916,1713.676070624153,41.860242894724855,75.09353747523417
2020-05-20,6.10508747264605,1709.9397486791668,41.860242894724855,75.09353747523417
2020-05-21,6.090267477129183,1706.2034267341805,41.860242894724855,75.09353747523417
2020-05-22,6.075447481612317,1702.4671047891943,41.860242894724855,75.09353747523417
2020-05-23,6.06062748609545,1698.730782844208,41.860242894724855,75.09353747523417
2020-05-24,6.045807490578584,1694.9944608992218,41.860242894724855,75.09353747523417
2020-05-25,6.0309874950617175,1691.2581389542356,41.860242894724855,75.09353747523417
2020-05-26,6.016167499544851,1687.5218170092494,41.860242894724855,75.09353747523417
2020-05-27,6.001347504027985,1683.7854950642632,41.860242894724855,75.09353747523417
2020-05-28,5.986527508511118,1680.049173119277,41.860242894724855,75.09353747523417
2020-05-29,5.971707512994252,1676.3128511742907,41.860242894724855,75.09353747523417
2020-05-30,5.956887517477385,1672.5765292293045,41.860242894724855,75.09353747523417
2020-05-31,5.942067521960519,1668.8402072843182,41.860242894724855,75.09353747523417
2020-06-01,5.927247526443653,1665.103885339332,41.860242894724855,75.09353747523417
2020-06-02,5.912427530926786,1661.3675633943458,41.860242894724855,75.09353747523417
2020-06-03,5.89760753540992,1657.6312414493595,41.860242894724855,75.09353747523417
2020-06-04,5.882787539893053,1653.8949195043733,41.860242894724855,75.09353747523417
2020-06-05,5.867967544376187,1650.158597559387,41.860242894724855,75.09353747523417
2020-06-06,5.8531475488593205,1646.4222756144009,41.860242894724855,75.09353747523417
2020-06-07,5.838327553342454,1642.6859536694146,41.860242894724855,75.09353747523417
2020-06-08,5.823507557825588,1638.9496317244284,41.860242894724855,75.09353747523417
2020-06-09,5.808687562308721,1635.2133097794422,41.860242894724855,75.09353747523417
2020-06-10,5.793867566791855,1631.476987834456,41.860242894724855,75.09353747523417
2020-06-11,5.7790475712749885,1627.7406658894697,41.860242894724855,75.09353747523417
2020-06-12,5.764227575758122,1624.0043439444835,41.860242894724855,75.09353747523417
2020-06-13,5.749407580241256,1620.2680219994973,41.860242894724855,75.09353747523417
2020-06-14,5.734587584724389,1616.531700054511,41.860242894724855,75.09353747523417
2020-06-15,5.719767589207523,1612.7953781095248,41.860242894724855,75.09353747523417
2020-06-16,5.704947593690656,1609.0590561645386,41.860242894724855,75.09353747523417
2020-06-17,5.69012759817379,1605.3227342195523,41.860242894724855,75.09353747523417
2020-06-18,5.675307602656924,1601.586412274566,41.860242894724855,75.09353747523417
2020-06-19,5.660487607140057,1597.8500903295799,41.860242894724855,75.09353747523417
2020-06-20,5.645667611623191,1594.1137683845936,41.860242894724855,75.09353747523417
2020-06-21,5.630847616106324,1590.3774464396074,41.860242894724855,75.09353747523417
2020-06-22,5.616027620589458,1586.6411244946212,41.860242894724855,75.09353747523417
2020-06-23,5.6012076250725915,1582.904802549635,41.860242894724855,75.09353747523417
2020-06-24,5.586387629555725,1579.1684806046487,41.860242894724855,75.09353747523417
2020-06-25,5.571567634038859,1575.4321586596625,41.860242894724855,75.09353747523417
2020-06-26,5.556747638521992,1571.6958367146763,41.860242894724855,75.09353747523417
2020-06-27,5.541927643005126,1567.95951476969,41.860242894724855,75.09353747523417
2020-06-28,5.5271076474882594,1564.2231928247038,41.860242894724855,75.09353747523417
2020-06-29,5.512287651971393,1560.4868708797176,41.860242894724855,75.09353747523417
2020-06-30,5.497467656454527,1556.7505489347313,41.860242894724855,75.09353747523417
2020-07-01,5.48264766093766,1553.014226989745,41.860242894724855,75.09353747523417
2020-07-02,5.467827665420794,1549.2779050447589,41.860242894724855,75.09353747523417
2020-07-03,5.453007669903927,1545.5415830997727,41.860242894724855,75.09353747523417
2020-07-04,5.438187674387061,1541.8052611547864,41.860242894724855,75.09353747523417
2020-07-05,5.4233676788701946,1538.0689392098002,41.860242894724855,75.09353747523417
2020-07-06,5.408547683353328,1534.332617264814,41.860242894724855,75.09353747523417
2020-07-07,5.393727687836462,1530.5962953198277,41.860242894724855,75.09353747523417
2020-07-08,5.378907692319595,1526.8599733748415,41.860242894724855,75.09353747523417
2020-07-09,5.364087696802729,1523.1236514298553,41.860242894724855,75.09353747523417
2020-07-10,5.3492677012858625,1519.387329484869,41.860242894724855,75.09353747523417
2020-07-11,5.334447705768996,1515.6510075398828,41.860242894724855,75.09353747523417
2020-07-12,5.31962771025213,1511.9146855948966,41.860242894724855,75.09353747523417
2020-07-13,5.304807714735263,1508.1783636499104,41.860242894724855,75.09353747523417
2020-07-14,5.289987719218397,1504.4420417049241,41.860242894724855,75.09353747523417
2020-07-15,5.27516772370153,1500.705719759938,41.860242894724855,75.09353747523417
2020-07-16,5.260347728184664,1496.9693978149517,41.860242894724855,75.09353747523417
2020-07-17,5.245527732667798,1493.2330758699654,41.860242894724855,75.09353747523417
2020-07-18,5.230707737150931,1489.4967539249792,41.860242894724855,75.09353747523417
2020-07-19,5.215887741634065,1485.760431979993,41.860242894724855,75.09353747523417
2020-07-20,5.201067746117198,1482.0241100350067,41.860242894724855,75.09353747523417
2020-07-21,5.186247750600332,1478.2877880900205,41.860242894724855,75.09353747523417
2020-07-22,5.1714277550834655,1474.5514661450343,41.860242894724855,75.09353747523417
2020-07-23,5.156607759566599,1470.815144200048,41.860242894724855,75.09353747523417
2020-07-24,5.141787764049733,1467.0788222550618,41.860242894724855,75.09353747523417
2020-07-25,5.126967768532866,1463.3425003100756,41.860242894724855,75.09353747523417
2020-07-26,5.112147773016,1459.6061783650894,41.860242894724855,75.09353747523417
2020-07-27,5.0973277774991335,1455.8698564201031,41.860242894724855,75.09353747523417
2020-07-28,5.082507781982267,1452.133534475117,41.860242894724855,75.09353747523417
2020-07-29,5.067687786465401,1448.3972125301307,41.860242894724855,75.09353747523417
2020-07-30,5.052867790948534,1444.6608905851444,41.860242894724855,75.09353747523417
2020-07-31,5.038047795431668,1440.9245686401582,41.860242894724855,75.09353747523417
2020-08-01,5.023227799914801,1437.188246695172,41.860242894724855,75.09353747523417
2020-08-02,5.008407804397935,1433.4519247501858,41.860242894724855,75.09353747523417
2020-08-03,4.993587808881069,1429.7156028051995,41.860242894724855,75.09353747523417
2020-08-04,4.978767813364202,1425.9792808602133,41.860242894724855,75.09353747523417
2020-08-05,4.963947817847336,1422.242958915227,41.860242894724855,75.09353747523417
2020-08-06,4.949127822330469,1418.5066369702408,41.860242894724855,75.09353747523417
2020-08-07,4.934307826813603,1414.7703150252546,41.860242894724855,75.09353747523417
2020-08-08,4.9194878312967365,1411.0339930802684,41.860242894724855,75.09353747523417
2020-08-09,4.90466783577987,1407.2976711352821,41.860242894724855,75.09353747523417
2020-08-10,4.889847840263004,1403.561349190296,41.860242894724855,75.09353747523417
2020-08-11,4.875027844746137,1399.8250272453097,41.860242894724855,75.09353747523417
2020-08-12,4.860207849229271,1396.0887053003235,41.860242894724855,75.09353747523417
2020-08-13,4.845387853712404,1392.3523833553372,41.860242894724855,75.09353747523417
2020-08-14,4.830567858195538,1388.616061410351,41.860242894724855,75.09353747523417
2020-08-15,4.815747862678672,1384.8797394653648,41.860242894724855,75.09353747523417
2020-08-16,4.800927867161805,1381.1434175203785,41.860242894724855,75.09353747523417
2020-08-17,4.786107871644939,1377.4070955753923,41.860242894724855,75.09353747523417
2020-08-18,4.771287876128072,1373.670773630406,41.860242894724855,75.09353747523417
2020-08-19,4.756467880611206,1369.9344516854198,41.860242894724855,75.09353747523417
2020-08-20,4.7416478850943395,1366.1981297404336,41.860242894724855,75.09353747523417
2020-08-21,4.726827889577473,1362.4618077954474,41.860242894724855,75.09353747523417
2020-08-22,4.712007894060607,1358.7254858504612,41.860242894724855,75.09353747523417
2020-08-23,4.69718789854374,1354.989163905475,41.860242894724855,75.09353747523417
2020-08-24,4.682367903026874,1351.2528419604887,41.860242894724855,75.09353747523417
2020-08-25,4.6675479075100075,1347.5165200155025,41.860242894724855,75.09353747523417
2020-08-26,4.652727911993141,1343.7801980705162,41.860242894724855,75.09353747523417
2020-08-27,4.637907916476275,1340.04387612553,41.860242894724855,75.09353747523417
2020-08-28,4.623087920959408,1336.3075541805438,41.860242894724855,75.09353747523417
2020-08-29,4.608267925442542,1332.5712322355575,41.860242894724855,75.09353747523417
2020-08-30,4.593447929925675,1328.8349102905713,41.860242894724855,75.09353747523417
2020-08-31,4.578627934408809,1325.098588345585,41.860242894724855,75.09353747523417
2020-09-01,4.563807938891943,1321.3622664005989,41.860242894724855,75.09353747523417
2020-09-02,4.548987943375076,1317.6259444556126,41.860242894724855,75.09353747523417
2020-09-03,4.53416794785821,1313.8896225106264,41.860242894724855,75.09353747523417
2020-09-04,4.519347952341343,1310.1533005656402,41.860242894724855,75.09353747523417
2020-09-05,4.504527956824477,1306.416978620654,41.860242894724855,75.09353747523417
2020-09-06,4.4897079613076105,1302.6806566756677,41.860242894724855,75.09353747523417
2020-09-07,4.474887965790744,1298.9443347306815,41.860242894724855,75.09353747523417
2020-09-08,4.460067970273878,1295.2080127856952,41.860242894724855,75.09353747523417
2020-09-09,4.445247974757011,1291.471690840709,41.860242894724855,75.09353747523417
2020-09-10,4.430427979240145,1287.7353688957228,41.860242894724855,75.09353747523417
2020-09-11,4.4156079837232785,1283.9990469507366,41.860242894724855,75.09353747523417
2020-09-12,4.400787988206412,1280.2627250057503,41.860242894724855,75.09353747523417
2020-09-13,4.385967992689546,1276.526403060764,41.860242894724855,75.09353747523417
2020-09-14,4.371147997172679,1272.7900811157779,41.860242894724855,75.09353747523417
2020-09-15,4.356328001655813,1269.0537591707916,41.860242894724855,75.09353747523417
2020-09-16,4.341508006138946,1265.3174372258054,41.860242894724855,75.09353747523417
2020-09-17,4.32668801062208,1261.5811152808192,41.860242894724855,75.09353747523417
2020-09-18,4.311868015105214,1257.844793335833,41.860242894724855,75.09353747523417
2020-09-19,4.297048019588347,1254.1084713908467,41.860242894724855,75.09353747523417
2020-09-20,4.282228024071481,1250.3721494458605,41.860242894724855,75.09353747523417
2020-09-21,4.267408028554614,1246.6358275008743,41.860242894724855,75.09353747523417
2020-09-22,4.252588033037748,1242.899505555888,41.860242894724855,75.09353747523417
2020-09-23,4.2377680375208815,1239.1631836109018,41.860242894724855,75.09353747523417
2020-09-24,4.222948042004015,1235.4268616659156,41.860242894724855,75.09353747523417
2020-09-25,4.208128046487149,1231.6905397209293,41.860242894724855,75.09353747523417
2020-09-26,4.193308050970282,1227.954217775943,41.860242894724855,75.09353747523417
2020-09-27,4.178488055453416,1224.2178958309569,41.860242894724855,75.09353747523417
2020-09-28,4.163668059936549,1220.4815738859706,41.860242894724855,75.09353747523417
2020-09-29,4.148848064419683,1216.7452519409844,41.860242894724855,75.09353747523417
2020-09-30,4.134028068902817,1213.0089299959982,41.860242894724855,75.09353747523417
2020-10-01,4.11920807338595,1209.272608051012,41.860242894724855,75.09353747523417
2020-10-02,4.104388077869084,1205.5362861060257,41.860242894724855,75.09353747523417
2020-10-03,4.089568082352217,1201.7999641610395,41.860242894724855,75.09353747523417
2020-10-04,4.074748086835351,1198.0636422160533,41.860242894724855,75.09353747523417
2020-10-05,4.0599280913184845,1194.327320271067,41.860242894724855,75.09353747523417
2020-10-06,4.045108095801618,1190.5909983260808,41.860242894724855,75.09353747523417
2020-10-07,4.030288100284752,1186.8546763810946,41.860242894724855,75.09353747523417
2020-10-08,4.015468104767885,1183.1183544361083,41.860242894724855,75.09353747523417
2020-10-09,4.000648109251019,1179.3820324911221,41.860242894724855,75.09353747523417
2020-10-10,3.9858281137341525,1175.645710546136,41.860242894724855,75.09353747523417
2020-10-11,3.971008118217286,1171.9093886011497,41.860242894724855,75.09353747523417
2020-10-12,3.9561881227004196,1168.1730666561634,41.860242894724855,75.09353747523417
2020-10-13,3.9413681271835532,1164.4367447111772,41.860242894724855,75.09353747523417
2020-10-14,3.926548131666687,1160.700422766191,41.860242894724855,75.09353747523417
2020-10-15,3.9117281361498204,1156.9641008212047,41.860242894724855,75.09353747523417
2020-10-16,3.896908140632954,1153.2277788762185,41.860242894724855,75.09353747523417
2020-10-17,3.8820881451160876,1149.4914569312323,41.860242894724855,75.09353747523417
2020-10-18,3.867268149599221,1145.755134986246,41.860242894724855,75.09353747523417
2020-10-19,3.8524481540823547,1142.0188130412598,41.860242894724855,75.09353747523417
2020-10-20,3.8376281585654883,1138.2824910962736,41.860242894724855,75.09353747523417
2020-10-21,3.822808163048622,1134.5461691512874,41.860242894724855,75.09353747523417
2020-10-22,3.8079881675317555,1130.8098472063011,41.860242894724855,75.09353747523417
2020-10-23,3.793168172014889,1127.073525261315,41.860242894724855,75.09353747523417
2020-10-24,3.7783481764980227,1123.3372033163287,41.860242894724855,75.09353747523417
2020-10-25,3.7635281809811563,1119.6008813713424,41.860242894724855,75.09353747523417
2020-10-26,3.74870818546429,1115.8645594263562,41.860242894724855,75.09353747523417
2020-10-27,3.7338881899474234,1112.12823748137,41.860242894724855,75.09353747523417
2020-10-28,3.719068194430557,1108.3919155363837,41.860242894724855,75.09353747523417
2020-10-29,3.7042481989136906,1104.6555935913975,41.860242894724855,75.09353747523417
2020-10-30,3.689428203396824,1100.9192716464113,41.860242894724855,75.09353747523417
2020-10-31,3.674608207879958,1097.182949701425,41.860242894724855,75.09353747523417
2020-11-01,3.6597882123630914,1093.4466277564388,41.860242894724855,75.09353747523417
2020-11-02,3.644968216846225,1089.7103058114526,41.860242894724855,75.09353747523417
2020-11-03,3.6301482213293585,1085.9739838664664,41.860242894724855,75.09353747523417
2020-11-04,3.615328225812492,1082.2376619214801,41.860242894724855,75.09353747523417
2020-11-05,3.6005082302956257,1078.501339976494,41.860242894724855,75.09353747523417
2020-11-06,3.5856882347787593,1074.7650180315077,41.860242894724855,75.09353747523417
2020-11-07,3.570868239261893,1071.0286960865214,41.860242894724855,75.09353747523417
2020-11-08,3.5560482437450265,1067.2923741415352,41.860242894724855,75.09353747523417
2020-11-09,3.54122824822816,1063.556052196549,41.860242894724855,75.09353747523417
2020-11-10,3.5264082527112937,1059.8197302515628,41.860242894724855,75.09353747523417
2020-11-11,3.5115882571944272,1056.0834083065765,41.860242894724855,75.09353747523417
2020-11-12,3.496768261677561,1052.3470863615903,41.860242894724855,75.09353747523417
2020-11-13,3.4819482661606944,1048.610764416604,41.860242894724855,75.09353747523417
2020-11-14,3.467128270643828,1044.8744424716178,41.860242894724855,75.09353747523417
2020-11-15,3.4523082751269616,1041.1381205266316,41.860242894724855,75.09353747523417
2020-11-16,3.437488279610095,1037.4017985816454,41.860242894724855,75.09353747523417
2020-11-17,3.4226682840932288,1033.6654766366592,41.860242894724855,75.09353747523417
2020-11-18,3.4078482885763623,1029.929154691673,41.860242894724855,75.09353747523417
2020-11-19,3.393028293059496,1026.1928327466867,41.860242894724855,75.09353747523417
2020-11-20,3.3782082975426295,1022.4565108017003,41.860242894724855,75.09353747523417
2020-11-21,3.363388302025763,1018.720188856714,41.860242894724855,75.09353747523417
2020-11-22,3.3485683065088967,1014.9838669117277,41.860242894724855,75.09353747523417
2020-11-23,3.3337483109920303,1011.2475449667413,41.860242894724855,75.09353747523417
2020-11-24,3.318928315475164,1007.511223021755,41.860242894724855,75.09353747523417
2020-11-25,3.3041083199582975,1003.7749010767686,41.860242894724855,75.09353747523417
2020-11-26,3.289288324441431,1000.0385791317823,41.860242894724855,75.09353747523417
2020-11-27,3.2744683289245646,996.3022571867959,41.860242894724855,75.09353747523417
2020-11-28,3.259648333407698,992.5659352418096,41.860242894724855,75.09353747523417
2020-11-29,3.244828337890832,988.8296132968233,41.860242894724855,75.09353747523417
2020-11-30,3.2300083423739654,985.0932913518369,41.860242894724855,75.09353747523417
